listing_id,clean,address_variant,code_switched
12106,"Tìm căn hộ chung cư tại quận Hoàng Mai, có 2 phòng ngủ, diện tích 66 mét vuông, giá dưới 4.7 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoàng Mai, 2 PN, 66 mét vuông, giá dưới 4.7 tỷ.","Tìm apartment tại Hoàng Mai, 2 BR, 66 mét vuông, giá dưới 4.7 B."
12108,"Nhà tại quận Long Biên, 4 phòng ngủ, diện tích 55 mét vuông, giá dưới 13.0 tỷ đồng.","Nhà tại Q Long Biên, 4 PN, diện tích 55 mét vuông, giá dưới 13.0 tỷ.","house tại Long Biên, 4 BR, diện tích 55 mét vuông, giá dưới 13.0 B."
12109,"Nhà tại quận Thanh Xuân, có 5 phòng ngủ, diện tích 38 mét vuông, giá dưới 8.25 tỷ đồng.","Nhà Q Thanh Xuân, 5 PN, 38 mét vuông, giá dưới 8.25 tỷ.","house tại Thanh Xuân, 5 BR, 38 mét vuông, giá dưới 8.25 B."
12118,"Tìm nhà tại quận Nam Từ Liêm, diện tích 31 mét vuông, có 3 phòng ngủ, giá dưới 6.35 tỷ đồng.","Tìm nhà tại Q Nam Từ Liêm, diện tích 31 mét vuông, có 3 PN, giá dưới 6.35 tỷ.","Tìm apartment/nhà tại Nam Từ Liêm, diện tích 31 mét vuông, 3 BR, giá dưới 6.35 B."
12124,"Cần tìm căn hộ chung cư tại quận Đống Đa, có 2 phòng ngủ, diện tích 60 mét vuông, giá dưới 3.7 tỷ đồng.","Tìm căn hộ chung cư ở Q Đống Đa, 2 PN, 60 mét vuông, giá dưới 3.7 tỷ.","Search apartment tại Đống Đa, 2 BR, 60 mét vuông, price under 3.7 B."
12130,"Cần tìm căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 56 mét vuông, giá dưới 3.14 tỷ đồng.","Tìm căn hộ chung cư Q Hà Đông, 2 PN, 56 mét vuông, giá dưới 3.14 tỷ.","Search apartment tại Hà Đông, 2 BR, 56 mét vuông, price under 3.14 B."
12138,"Tìm căn hộ chung cư tại quận Nam Từ Liêm, có 2 phòng ngủ, diện tích 69 mét vuông, giá dưới 5.7 tỷ đồng.","Tìm căn hộ chung cư tại Q Nam Từ Liêm, có 2 PN, diện tích 69 mét vuông, giá dưới 5.7 tỷ.","Tìm apartment tại Nam Từ Liêm, 2 BR, diện tích 69 mét vuông, giá dưới 5.7 B."
12143,"Nhà 4 phòng ngủ tại quận Thanh Trì, diện tích 53 mét vuông, giá dưới 6.45 tỷ đồng","Nhà 4 PN tại Q Thanh Trì, diện tích 53 mét vuông, giá dưới 6.45 tỷ","house 4 BR tại Thanh Trì, diện tích 53 mét vuông, giá dưới 6.45 B"
12144,"Cần tìm căn hộ chung cư tại quận Đống Đa, có 3 phòng ngủ, diện tích 93 mét vuông, giá dưới 13.0 tỷ đồng.","Tìm căn hộ chung cư ở Q Đống Đa, 3 PN, 93 mét vuông, giá dưới 13.0 tỷ.","Search apartment tại Đống Đa, 3 BR, 93 mét vuông, price under 13.0 B."
12146,"Cần tìm căn hộ chung cư tại quận Thanh Trì, có 2 phòng ngủ, diện tích 55 mét vuông, giá dưới 3.65 tỷ đồng.","Tìm căn hộ chung cư Q Thanh Trì, 2 PN, 55 mét vuông, giá dưới 3.65 tỷ.","Search apartment tại Thanh Trì, 2 BR, 55 mét vuông, giá dưới 3.65 B."
12150,"Nhà 3 phòng ngủ tại Chương Mỹ, diện tích 34 mét vuông, giá dưới 3.15 tỷ đồng.","Nhà 3 PN tại Chương Mỹ, diện tích 34 mét vuông, giá dưới 3.15 tỷ.","house 3 BR tại Chương Mỹ, diện tích 34 mét vuông, giá dưới 3.15 B."
12151,"Tìm nhà tại quận Thanh Xuân, có 3 phòng ngủ, diện tích 54 mét vuông, giá dưới 19.0 tỷ đồng.","Tìm nhà ở Q Thanh Xuân, 3 PN, 54 mét vuông, giá dưới 19.0 tỷ.","Tìm apartment tại Thanh Xuân, 3 BR, 54 mét vuông, giá dưới 19.0 B."
12154,"Tìm căn hộ chung cư tại quận Thanh Xuân, có 3 phòng ngủ, diện tích 119 mét vuông, giá dưới 9.68 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Xuân, 3 PN, 119 mét vuông, giá dưới 9.68 tỷ.","Search apartment tại Thanh Xuân, 3 BR, 119 mét vuông, giá dưới 9.68 B."
12160,"Nhà tại quận Bắc Từ Liêm, có 4 phòng ngủ, diện tích 180 mét vuông, giá dưới 83.5 tỷ đồng","Nhà tại Q Bắc Từ Liêm, 4 PN, 180 mét vuông, giá dưới 83.5 tỷ","house ở Bắc Từ Liêm, 4 BR, 180 mét vuông, giá dưới 83.5 B"
12161,"Nhà 3 phòng ngủ tại quận Long Biên, diện tích 33 mét vuông, giá dưới 7.3 tỷ đồng","Nhà 3 PN tại Q Long Biên, diện tích 33 mét vuông, giá dưới 7.3 tỷ","house 3 BR tại Long Biên, diện tích 33 mét vuông, giá dưới 7.3 B"
12163,"Nhà tại Hà Đông, 3 phòng ngủ, diện tích 33 mét vuông, giá dưới 6.95 tỷ đồng","Nhà Q Hà Đông, 3 PN, 33 mét vuông, giá dưới 6.95 tỷ","house tại Hà Đông, 3 BR, 33 mét vuông, giá dưới 6.95 B"
12167,"Nhà 3 phòng ngủ tại quận Tây Hồ, diện tích 40 mét vuông, giá dưới 11.4 tỷ đồng","Nhà 3 PN tại Q Tây Hồ, diện tích 40 mét vuông, giá dưới 11.4 tỷ","house 3 BR tại Tây Hồ, diện tích 40 mét vuông, giá dưới 11.4 B"
12178,"Nhà tại quận Hà Đông, 4 phòng ngủ, diện tích 45 mét vuông, giá dưới 8.7 tỷ đồng","Nhà tại Q Hà Đông, 4 PN, 45 mét vuông, giá dưới 8.7 tỷ","house ở Hà Đông, 4 BR, diện tích 45 mét vuông, giá dưới 8.7 B"
12179,"Tìm biệt thự nhà liền kề tại quận Thanh Xuân, có 4 phòng ngủ, diện tích 108 mét vuông, giá dưới 29.3 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Thanh Xuân, 4 PN, 108 mét vuông, giá dưới 29.3 tỷ.","Tìm apartment house tại Thanh Xuân, 4 BR, 108 mét vuông, giá dưới 29.3 B."
12180,"Cần bán căn hộ chung cư 2 phòng ngủ tại quận Gia Lâm, diện tích 69.3 mét vuông, giá dưới 5.05 tỷ đồng","Cần bán căn hộ chung cư 2 PN tại Q Gia Lâm, diện tích 69.3 mét vuông, giá dưới 5.05 tỷ","Cần bán apartment 2 BR tại Gia Lâm, diện tích 69.3 mét vuông, giá dưới 5.05 B"
12181,"Nhà tại quận Hà Đông, diện tích 33 mét vuông, 4 phòng ngủ, giá dưới 6.28 tỷ đồng.","Nhà tại Q Hà Đông, diện tích 33 mét vuông, 4 PN, giá dưới 6.28 tỷ.","house tại Hà Đông, diện tích 33 mét vuông, 4 BR, giá dưới 6.28 B."
12186,"Nhà tại quận Ba Đình, diện tích 25.5 mét vuông, 3 phòng ngủ, giá dưới 8.1 tỷ đồng","Nhà tại Q Ba Đình, diện tích 25.5 mét vuông, 3 PN, giá dưới 8.1 tỷ","house tại Ba Đình, diện tích 25.5 mét vuông, 3 BR, giá dưới 8.1 B"
12187,"Nhà tại quận Tây Hồ, có 5 phòng ngủ, diện tích 54 mét vuông, giá dưới 13.5 tỷ đồng.","Nhà tại Q Tây Hồ, 5 PN, 54 mét vuông, giá dưới 13.5 tỷ.","house tại Tây Hồ, 5 BR, 54 mét vuông, giá dưới 13.5 B."
12188,"Cần bán căn hộ chung cư tại quận Hoài Đức, có 3 phòng ngủ, diện tích 98 mét vuông, giá dưới 5.35 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hoài Đức, 3 PN, 98 mét vuông, giá dưới 5.35 tỷ.","Need bán apartment tại Hoài Đức, 3 BR, 98 mét vuông, giá dưới 5.35 B."
12189,"Nhà tại quận Ba Đình, 4 phòng ngủ, diện tích 39 mét vuông, giá dưới 8.4 tỷ đồng","Nhà Q Ba Đình, 4 PN, 39 mét vuông, giá dưới 8.4 tỷ","house tại Ba Đình, 4 BR, 39 mét vuông, giá dưới 8.4 B"
12192,"Nhà tại quận Đống Đa, diện tích 11 mét vuông, có 2 phòng ngủ, giá dưới 3.4 tỷ đồng.","Nhà tại Q Đống Đa, diện tích 11 mét vuông, có 2 PN, giá dưới 3.4 tỷ.","house tại Đống Đa, diện tích 11 mét vuông, 2 BR, giá dưới 3.4 B."
12196,"Nhà tại quận Cầu Giấy, 5 phòng ngủ, diện tích 35 mét vuông, giá dưới 8.0 tỷ đồng","Nhà tại Q Cầu Giấy, 5 PN, 35 mét vuông, giá dưới 8.0 tỷ","house tại Cầu Giấy, 5 BR, 35 mét vuông, giá dưới 8.0 B"
12201,"Nhà tại quận Nam Từ Liêm, có 6 phòng ngủ, diện tích 40 mét vuông, giá dưới 9.1 tỷ đồng.","Nhà tại Q Nam Từ Liêm, 6 PN, 40 mét vuông, giá dưới 9.1 tỷ.","apartment tại Nam Từ Liêm, 6 BR, 40 mét vuông, giá dưới 9.1 B."
12206,"Tìm biệt thự nhà liền kề tại quận Hoài Đức, có 4 phòng ngủ, diện tích 160 mét vuông, giá dưới 35.5 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Hoài Đức, 4 PN, 160 mét vuông, giá dưới 35.5 tỷ.","Tìm apartment house land tại Hoài Đức, 4 BR, 160 mét vuông, giá dưới 35.5 B."
12209,"Nhà tại quận Bắc Từ Liêm, có 2 phòng ngủ, diện tích 55 mét vuông, giá dưới 8.7 tỷ đồng.","Nhà tại Q Bắc Từ Liêm, 2 PN, 55 mét vuông, giá dưới 8.7 tỷ.","house tại Bắc Từ Liêm, 2 BR, 55 mét vuông, giá dưới 8.7 B."
12211,"Nhà tại quận Tây Hồ, 4 phòng ngủ, diện tích 76 mét vuông, giá dưới 11.7 tỷ đồng","Nhà tại Q Tây Hồ, 4 PN, 76 mét vuông, giá dưới 11.7 tỷ","house tại Tây Hồ, 4 BR, 76 mét vuông, giá dưới 11.7 B"
12212,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 4 phòng ngủ, diện tích 194 mét vuông, giá dưới 14.3 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, có 4 PN, diện tích 194 mét vuông, giá dưới 14.3 tỷ.","Tìm apartment tại Cầu Giấy, Q Cầu Giấy, 4 BR, diện tích 194 mét vuông, giá dưới 14.3 B."
12230,"Tìm căn hộ chung cư tại quận Hoàng Mai, có 2 phòng ngủ, diện tích 65 mét vuông, giá dưới 3.7 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoàng Mai, 2 PN, 65 mét vuông, giá dưới 3.7 tỷ.","Tìm apartment tại Hoàng Mai, 2 BR, 65 mét vuông, giá dưới 3.7 B."
12240,"Cần tìm căn hộ chung cư tại quận Cầu Giấy, có 3 phòng ngủ, diện tích 120 mét vuông, giá dưới 8.4 tỷ đồng.","Tìm căn hộ chung cư ở Q Cầu Giấy, 3 PN, 120 mét vuông, giá dưới 8.4 tỷ.","Looking for an apartment tại Cầu Giấy, 3 BR, 120 mét vuông, giá dưới 8.4 B."
12245,"Cần bán căn hộ chung cư tại quận Bắc Từ Liêm, có 5 phòng ngủ, diện tích 359 mét vuông, giá dưới 59.74 tỷ đồng.","Cần bán căn hộ chung cư tại Q Bắc Từ Liêm, 5 PN, 359 mét vuông, giá dưới 59.74 tỷ.","Need bán apartment tại Bắc Từ Liêm, 5 BR, 359 mét vuông, giá dưới 59.74 B."
12260,"Nhà tại quận Hai Bà Trưng, có 3 phòng ngủ, diện tích 33 mét vuông, giá dưới 8.45 tỷ đồng.","Nhà tại Q Hai Bà Trưng, 3 PN, 33 mét vuông, giá dưới 8.45 tỷ.","apartment tại Hai Bà Trưng, 3 BR, 33 mét vuông, giá dưới 8.45 B."
12261,"Nhà tại quận Hoàn Kiếm, diện tích 58 mét vuông, có 2 phòng ngủ, giá dưới 12.5 tỷ đồng.","Nhà Q Hoàn Kiếm, 58 mét vuông, 2 PN, giá dưới 12.5 tỷ.","apartment tại Hoàn Kiếm, 58 mét vuông, 2 BR, giá dưới 12.5 B."
12264,"Nhà tại quận Đống Đa, diện tích 42 mét vuông, 3 phòng ngủ, giá dưới 7.8 tỷ đồng.","Nhà Q Đống Đa, 42 mét vuông, 3 PN, giá dưới 7.8 tỷ.","house tại Đống Đa, 42 mét vuông, 3 BR, giá dưới 7.8 B."
12278,"Tìm nhà tại quận Long Biên, có 3 phòng ngủ, diện tích 56 mét vuông, giá dưới 7,6 tỷ đồng.","Tìm nhà tại Q Long Biên, có 3 PN, diện tích 56 mét vuông, giá dưới 7,6 tỷ.","Tìm apartment tại Long Biên, 3 BR, diện tích 56 mét vuông, giá dưới 7,6 B."
12281,"Nhà tại quận Cầu Giấy, có 6 phòng ngủ, diện tích 42 mét vuông, giá dưới 9.7 tỷ đồng.","Nhà ở Q Cầu Giấy, 6 PN, 42 mét vuông, giá dưới 9.7 tỷ.","apartment tại Cầu Giấy, 6 BR, 42 mét vuông, giá dưới 9.7 B."
12302,"Cần bán căn hộ chung cư tại quận Nam Từ Liêm, có 2 phòng ngủ, diện tích 71 mét vuông, giá dưới 4,9 tỷ đồng.","Cần bán căn hộ chung cư tại Q Nam Từ Liêm, 2 PN, 71 mét vuông, giá dưới 4,9 tỷ.","Cần bán apartment tại Nam Từ Liêm, 2 BR, 71 mét vuông, giá dưới 4,9 B."
12303,"Nhà tại quận Hoàng Mai, 4 phòng ngủ, diện tích 48 mét vuông, giá dưới 9.5 tỷ đồng","Nhà tại Q Hoàng Mai, 4 PN, 48 mét vuông, giá dưới 9.5 tỷ","house tại Hoàng Mai, 4 BR, 48 mét vuông, giá dưới 9.5 B"
12311,"Nhà tại quận Hai Bà Trưng, diện tích tối đa 38 mét vuông, có tối thiểu 4 phòng ngủ, giá dưới 7.2 tỷ đồng.","Nhà Q Hai Bà Trưng, diện tích tối đa 38 mét vuông, có tối thiểu 4 PN, giá dưới 7.2 tỷ.","house ở quận Hai Bà Trưng, area tối đa 38 mét vuông, có tối thiểu 4 BR, giá dưới 7.2 B."
12317,"Nhà tại quận Hai Bà Trưng, diện tích 40 mét vuông, có 3 phòng ngủ, giá dưới 11.38 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 40 mét vuông, có 3 PN, giá dưới 11.38 tỷ.","apartment tại Hai Bà Trưng, diện tích 40 mét vuông, 3 BR, giá dưới 11.38 B."
12326,"Nhà tại quận Long Biên, 3 phòng ngủ, diện tích 32 mét vuông, giá dưới 6.88 tỷ đồng.","Nhà Q Long Biên, 3 PN, 32 mét vuông, giá dưới 6.88 tỷ.","house tại Long Biên, 3 BR, 32 mét vuông, giá dưới 6.88 B."
12328,"Nhà tại quận Hà Đông, diện tích 46 mét vuông, có 3 phòng ngủ, giá dưới 10.2 tỷ đồng.","Nhà tại Q Hà Đông, diện tích 46 mét vuông, có 3 PN, giá dưới 10.2 tỷ.","house tại Hà Đông, diện tích 46 mét vuông, 3 BR, giá dưới 10.2 B."
12329,"Nhà tại quận Cầu Giấy, 4 phòng ngủ, diện tích 45 mét vuông, giá dưới 11.8 tỷ đồng","Nhà Q Cầu Giấy, 4 PN, 45 mét vuông, giá dưới 11.8 tỷ","house tại Cầu Giấy, 4 BR, 45 mét vuông, giá dưới 11.8 B"
12331,"Cần bán căn hộ chung cư 1 phòng ngủ tại quận Gia Lâm, diện tích 43 mét vuông, giá dưới 3.05 tỷ đồng.","Cần bán căn hộ chung cư 1 PN tại Q Gia Lâm, diện tích 43 mét vuông, giá dưới 3.05 tỷ.","Need bán apartment 1 BR tại Gia Lâm, diện tích 43 mét vuông, giá dưới 3.05 B."
12334,"Cần tìm căn hộ chung cư tại quận Tây Hồ, có 2 phòng ngủ, diện tích 60 mét vuông, giá dưới 6,8 tỷ đồng.","Tìm căn hộ chung cư ở Q Tây Hồ, 2 PN, 60 mét vuông, giá dưới 6,8 tỷ.","Looking for an apartment tại Tây Hồ, 2 BR, 60 mét vuông, giá dưới 6,8 B."
12350,"Cần tìm căn hộ chung cư tại quận Thanh Trì, có 3 phòng ngủ, diện tích 117 mét vuông, giá dưới 4.55 tỷ đồng.","Tìm căn hộ chung cư Q Thanh Trì, 3 PN, 117 mét vuông, giá dưới 4.55 tỷ.","Search apartment tại Thanh Trì, 3 BR, 117 mét vuông, giá dưới 4.55 B."
12352,"Tìm biệt thự nhà liền kề tại quận Mê Linh, có 6 phòng ngủ, diện tích 320 mét vuông, giá dưới 16.5 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Mê Linh, có 6 PN, diện tích 320 mét vuông, giá dưới 16.5 tỷ.","Tìm apartment house land biệt thự nhà liền kề tại Mê Linh, 6 BR, diện tích 320 mét vuông, giá dưới 16.5 B."
12357,"Nhà 5 phòng ngủ tại quận Thanh Xuân, diện tích 65 mét vuông, giá dưới 12.5 tỷ đồng.","Nhà 5 PN tại Q Thanh Xuân, 65 mét vuông, giá dưới 12.5 tỷ.","house 5 BR tại Thanh Xuân, 65 mét vuông, price under 12.5 B."
12364,"Nhà tại quận Cầu Giấy, 6 phòng ngủ, diện tích 40 mét vuông, giá dưới 10 tỷ đồng","Nhà ở Q Cầu Giấy, 6 PN, 40 mét vuông, giá dưới 10 tỷ","house tại Cầu Giấy, 6 BR, 40 mét vuông, giá dưới 10 B"
12365,"Cần tìm căn hộ chung cư 2 phòng ngủ tại quận Nam Từ Liêm, diện tích 90 mét vuông, giá dưới 8.09 tỷ đồng.","Tìm căn hộ chung cư 2 PN ở Q Nam Từ Liêm, 90 mét vuông, giá dưới 8.09 tỷ.","Search apartment 2 BR tại Nam Từ Liêm, 90 mét vuông, price under 8.09 B."
12366,"Nhà 1 phòng ngủ tại quận Bắc Từ Liêm, diện tích 145 mét vuông, giá dưới 47.5 tỷ đồng","Nhà 1 PN tại Q Bắc Từ Liêm, diện tích 145 mét vuông, giá dưới 47.5 tỷ","house 1 BR tại Bắc Từ Liêm, diện tích 145 mét vuông, giá dưới 47.5 B"
12378,"Cần tìm căn hộ chung cư tại quận Nam Từ Liêm, có 2 phòng ngủ, diện tích 83 mét vuông, giá dưới 5,2 tỷ đồng.","Tìm căn hộ chung cư ở Q Nam Từ Liêm, 2 PN, 83 mét vuông, giá dưới 5,2 tỷ.","apartment tại Nam Từ Liêm, 2 BR, 83 mét vuông, giá dưới 5,2 B."
12380,"Cần bán căn hộ chung cư quận Hoàng Mai, 2 phòng ngủ, diện tích 55 mét vuông, giá dưới 3.58 tỷ đồng.","Cần bán căn hộ chung cư Q Hoàng Mai, 2 PN, 55 mét vuông, giá dưới 3.58 tỷ.","Cần bán apartment tại Hoàng Mai, 2 BR, 55 mét vuông, giá dưới 3.58 B."
12386,"Nhà tại quận Ba Đình, 4 phòng ngủ, diện tích 60 mét vuông, giá dưới 21.5 tỷ đồng","Nhà tại Q Ba Đình, 4 PN, 60 mét vuông, giá dưới 21.5 tỷ","house tại Ba Đình, 4 BR, 60 mét vuông, giá dưới 21.5 B"
12387,"Nhà tại quận Thanh Xuân, 4 phòng ngủ, diện tích 44 mét vuông, giá dưới 20.5 tỷ đồng","Nhà tại Q Thanh Xuân, 4 PN, 44 mét vuông, giá dưới 20.5 tỷ","house tại Thanh Xuân, 4 BR, 44 mét vuông, giá dưới 20.5 B"
12391,"Nhà tại quận Hoàng Mai, 2 phòng ngủ, diện tích 21 mét vuông, giá dưới 5.1 tỷ đồng","Nhà tại Q Hoàng Mai, 2 PN, 21 mét vuông, giá dưới 5.1 tỷ","house tại Hoàng Mai, 2 BR, 21 mét vuông, giá dưới 5.1 B"
12395,"Nhà Thanh Xuân có 4 phòng ngủ, diện tích 44 mét vuông, giá dưới 17.1 tỷ đồng","Nhà Q Thanh Xuân 4 PN, 44 mét vuông, giá dưới 17.1 tỷ","house tại Thanh Xuân, 4 BR, 44 mét vuông, giá dưới 17.1 B"
12403,"Tìm biệt thự nhà liền kề tại quận Bắc Từ Liêm, có 5 phòng ngủ, diện tích 220 mét vuông, giá dưới 95.5 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Bắc Từ Liêm, có 5 PN, diện tích 220 mét vuông, giá dưới 95.5 tỷ.","Tìm apartment house land biệt thự nhà liền kề tại Bắc Từ Liêm, 5 BR, diện tích 220 mét vuông, giá dưới 95.5 B."
12405,"Tìm biệt thự liền kề tại quận Nam Từ Liêm, có 4 phòng ngủ, diện tích 95 mét vuông, giá dưới 45.5 tỷ đồng.","Tìm biệt thự liền kề tại Q Nam Từ Liêm, 4 PN, 95 mét vuông, giá dưới 45.5 tỷ.","Tìm apartment liền kề tại Nam Từ Liêm, 4 BR, 95 mét vuông, giá dưới 45.5 B."
12407,"Nhà tại quận Long Biên, diện tích 50 mét vuông, 4 phòng ngủ, giá dưới 6.9 tỷ đồng","Nhà tại Q Long Biên, diện tích 50 mét vuông, 4 PN, giá dưới 6.9 tỷ","house tại Long Biên, diện tích 50 mét vuông, 4 BR, giá dưới 6.9 B"
12408,"Nhà 4 phòng ngủ tại quận Thanh Trì, diện tích 35 mét vuông, giá dưới 6.25 tỷ đồng","Nhà 4 PN tại Q Thanh Trì, diện tích 35 mét vuông, giá dưới 6.25 tỷ","house 4 BR tại Thanh Trì, diện tích 35 mét vuông, giá dưới 6.25 B"
12411,"Nhà tại quận Long Biên, 4 phòng ngủ, diện tích 40 mét vuông, giá dưới 6.39 tỷ đồng","Nhà tại Q Long Biên, 4 PN, 40 mét vuông, giá dưới 6.39 tỷ","house ở Long Biên, 4 BR, 40 mét vuông, giá dưới 6.39 B"
12420,"Cần tìm căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 70 mét vuông, giá dưới 7.5 tỷ đồng.","Tìm căn hộ chung cư Q Thanh Xuân, 2 PN, 70 mét vuông, giá dưới 7.5 tỷ.","apartment tại Thanh Xuân, 2 BR, 70 mét vuông, giá dưới 7.5 B."
12423,"Cần tìm căn hộ chung cư tại quận Cầu Giấy, có 3 phòng ngủ, diện tích 109 mét vuông, giá dưới 11.7 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 3 PN, 109 mét vuông, giá dưới 11.7 tỷ.","apartment tại Cầu Giấy, 3 BR, 109 mét vuông, giá dưới 11.7 B."
